NextWordPredictionModelRaw,NextWordPredictionModel,AlternativeStructure,context,trigger,query,model_negation_probability,observed_rows,observed_boundaries,human_negation_probability,human_trial_count
cloze,Cloze Probability,set,throw,football,lawnmower,0.0645,24,8,0.0,3
cloze,Cloze Probability,set,throw,football,tires,0.08574999999999999,24,8,0.0,3
cloze,Cloze Probability,set,throw,lawnmower,beach ball,0.312,16,8,1.0,2
cloze,Cloze Probability,set,throw,lawnmower,boomerang,0.20800000000000002,40,8,0.8,5
cloze,Cloze Probability,set,throw,lawnmower,football,0.77675,40,8,1.0,5
cloze,Cloze Probability,set,throw,lawnmower,tires,0.08574999999999999,104,8,0.07692307692307693,13
cloze,Cloze Probability,set,throw,tires,beach ball,0.312,40,8,0.6,5
cloze,Cloze Probability,set,throw,tires,boomerang,0.208,32,8,1.0,4
cloze,Cloze Probability,set,throw,tires,football,0.77675,40,8,0.8,5
cloze,Cloze Probability,set,throw,tires,lawnmower,0.0645,40,8,0.8,5
cloze,Cloze Probability,set,transport,car,chairs,0.031,40,8,0.0,5
cloze,Cloze Probability,set,transport,car,hammer,0.01975,40,8,0.2,5
cloze,Cloze Probability,set,transport,car,lawnmower,0.03925,32,8,0.25,4
cloze,Cloze Probability,set,transport,chairs,car,0.6865,24,8,1.0,3
cloze,Cloze Probability,set,transport,chairs,hammer,0.01975,32,8,0.0,4
cloze,Cloze Probability,set,transport,chairs,lawnmower,0.03925,176,8,0.09090909090909091,22
cloze,Cloze Probability,set,transport,hammer,car,0.6865,40,8,0.6,5
cloze,Cloze Probability,set,transport,hammer,chairs,0.030999999999999996,120,8,0.06666666666666667,15
cloze,Cloze Probability,set,transport,hammer,lawnmower,0.03925,144,8,0.5555555555555556,18
cloze,Cloze Probability,set,transport,lawnmower,car,0.6865,48,8,1.0,6
cloze,Cloze Probability,set,transport,lawnmower,chairs,0.031,40,8,0.2,5
cloze,Cloze Probability,set,transport,lawnmower,hammer,0.01975,32,8,0.25,4
cloze,Cloze Probability,ordering,bag,chalk,crayons,0.834,6,1,1.0,6
cloze,Cloze Probability,ordering,bag,chalk,headphones,0.152,5,1,0.2,5
cloze,Cloze Probability,ordering,bag,chalk,makeup,0.48200000000000004,5,1,0.2,5
cloze,Cloze Probability,ordering,bag,chalk,pen,0.9040000000000001,5,1,1.0,5
cloze,Cloze Probability,ordering,bag,crayons,chalk,0.166,18,1,0.8888888888888888,18
cloze,Cloze Probability,ordering,bag,crayons,headphones,0.024,4,1,0.25,4
cloze,Cloze Probability,ordering,bag,crayons,makeup,0.146,5,1,0.0,5
cloze,Cloze Probability,ordering,bag,crayons,pen,0.624,4,1,1.0,4
cloze,Cloze Probability,ordering,bag,headphones,chalk,0.8480000000000001,5,1,0.4,5
cloze,Cloze Probability,ordering,bag,headphones,crayons,0.976,3,1,1.0,3
cloze,Cloze Probability,ordering,bag,headphones,makeup,0.822,19,1,0.21052631578947367,19
cloze,Cloze Probability,ordering,bag,headphones,pen,0.9879999999999999,5,1,1.0,5
cloze,Cloze Probability,ordering,bag,makeup,chalk,0.518,2,1,1.0,2
cloze,Cloze Probability,ordering,bag,makeup,crayons,0.854,2,1,1.0,2
cloze,Cloze Probability,ordering,bag,makeup,headphones,0.178,4,1,0.0,4
cloze,Cloze Probability,ordering,bag,makeup,pen,0.908,3,1,1.0,3
cloze,Cloze Probability,ordering,bag,pen,chalk,0.096,21,1,0.8571428571428571,21
cloze,Cloze Probability,ordering,bag,pen,crayons,0.376,17,1,0.8823529411764706,17
cloze,Cloze Probability,ordering,bag,pen,headphones,0.012,5,1,0.0,5
cloze,Cloze Probability,ordering,bag,pen,makeup,0.09200000000000001,6,1,0.16666666666666666,6
cloze,Cloze Probability,ordering,bakery,cakes,ice cream,0.168,19,1,0.8421052631578947,19
cloze,Cloze Probability,ordering,bakery,cakes,muffins,0.23599999999999996,18,1,0.8888888888888888,18
cloze,Cloze Probability,ordering,bakery,cakes,pretzels,0.06,6,1,0.5,6
cloze,Cloze Probability,ordering,bakery,cakes,sandwiches,0.066,5,1,0.4,5
cloze,Cloze Probability,ordering,bakery,cakes,water,0.024,5,1,0.0,5
cloze,Cloze Probability,ordering,bakery,ice cream,cakes,0.8320000000000001,5,1,1.0,5
cloze,Cloze Probability,ordering,bakery,ice cream,muffins,0.57,17,1,0.5882352941176471,17
cloze,Cloze Probability,ordering,bakery,ice cream,pretzels,0.188,2,1,0.5,2
cloze,Cloze Probability,ordering,bakery,ice cream,sandwiches,0.162,4,1,0.25,4
cloze,Cloze Probability,ordering,bakery,ice cream,water,0.078,6,1,0.16666666666666666,6
cloze,Cloze Probability,ordering,bakery,muffins,cakes,0.764,5,1,1.0,5
cloze,Cloze Probability,ordering,bakery,muffins,ice cream,0.43,2,1,1.0,2
cloze,Cloze Probability,ordering,bakery,muffins,pretzels,0.156,5,1,0.4,5
cloze,Cloze Probability,ordering,bakery,muffins,sandwiches,0.124,2,1,0.0,2
cloze,Cloze Probability,ordering,bakery,muffins,water,0.07,5,1,0.0,5
cloze,Cloze Probability,ordering,bakery,pretzels,cakes,0.9399999999999998,5,1,1.0,5
cloze,Cloze Probability,ordering,bakery,pretzels,ice cream,0.812,5,1,1.0,5
cloze,Cloze Probability,ordering,bakery,pretzels,muffins,0.844,3,1,1.0,3
cloze,Cloze Probability,ordering,bakery,pretzels,sandwiches,0.4699999999999999,5,1,0.4,5
cloze,Cloze Probability,ordering,bakery,pretzels,water,0.3,4,1,0.0,4
cloze,Cloze Probability,ordering,bakery,sandwiches,cakes,0.934,3,1,1.0,3
cloze,Cloze Probability,ordering,bakery,sandwiches,ice cream,0.8379999999999999,5,1,1.0,5
cloze,Cloze Probability,ordering,bakery,sandwiches,muffins,0.876,3,1,0.6666666666666666,3
cloze,Cloze Probability,ordering,bakery,sandwiches,pretzels,0.53,20,1,0.55,20
cloze,Cloze Probability,ordering,bakery,sandwiches,water,0.338,5,1,0.0,5
cloze,Cloze Probability,ordering,bakery,water,cakes,0.976,3,1,0.6666666666666666,3
cloze,Cloze Probability,ordering,bakery,water,ice cream,0.922,6,1,0.6666666666666666,6
cloze,Cloze Probability,ordering,bakery,water,muffins,0.93,6,1,0.5,6
cloze,Cloze Probability,ordering,bakery,water,pretzels,0.7,13,1,0.5384615384615384,13
cloze,Cloze Probability,ordering,bakery,water,sandwiches,0.662,21,1,0.42857142857142855,21
cloze,Cloze Probability,ordering,beach,bikini,coat,0.19600000000000004,3,1,0.3333333333333333,3
cloze,Cloze Probability,ordering,beach,bikini,jacket,0.46,4,1,0.25,4
cloze,Cloze Probability,ordering,beach,bikini,jeans,0.462,6,1,0.5,6
cloze,Cloze Probability,ordering,beach,bikini,shorts,0.916,20,1,0.7,20
cloze,Cloze Probability,ordering,beach,bikini,sunglasses,0.612,18,1,0.16666666666666666,18
cloze,Cloze Probability,ordering,beach,coat,bikini,0.8039999999999999,6,1,1.0,6
cloze,Cloze Probability,ordering,beach,coat,jacket,0.77,11,1,0.5454545454545454,11
cloze,Cloze Probability,ordering,beach,coat,jeans,0.782,16,1,0.5,16
cloze,Cloze Probability,ordering,beach,coat,shorts,0.984,5,1,1.0,5
cloze,Cloze Probability,ordering,beach,coat,sunglasses,0.862,3,1,0.0,3
cloze,Cloze Probability,ordering,beach,jacket,bikini,0.54,2,1,1.0,2
cloze,Cloze Probability,ordering,beach,jacket,coat,0.23,3,1,1.0,3
cloze,Cloze Probability,ordering,beach,jacket,jeans,0.484,20,1,0.45,20
cloze,Cloze Probability,ordering,beach,jacket,shorts,0.9200000000000002,5,1,0.6,5
cloze,Cloze Probability,ordering,beach,jacket,sunglasses,0.648,4,1,0.5,4
cloze,Cloze Probability,ordering,beach,jeans,bikini,0.538,5,1,1.0,5
cloze,Cloze Probability,ordering,beach,jeans,coat,0.21800000000000003,5,1,0.6,5
cloze,Cloze Probability,ordering,beach,jeans,jacket,0.516,6,1,0.0,6
cloze,Cloze Probability,ordering,beach,jeans,shorts,0.932,5,1,1.0,5
cloze,Cloze Probability,ordering,beach,jeans,sunglasses,0.666,4,1,0.25,4
cloze,Cloze Probability,ordering,beach,shorts,bikini,0.084,4,1,0.75,4
cloze,Cloze Probability,ordering,beach,shorts,coat,0.016,4,1,0.75,4
cloze,Cloze Probability,ordering,beach,shorts,jacket,0.08,4,1,0.25,4
cloze,Cloze Probability,ordering,beach,shorts,jeans,0.068,5,1,0.6,5
cloze,Cloze Probability,ordering,beach,shorts,sunglasses,0.12,20,1,0.15,20
cloze,Cloze Probability,ordering,beach,sunglasses,bikini,0.388,5,1,1.0,5
cloze,Cloze Probability,ordering,beach,sunglasses,coat,0.138,5,1,0.0,5
cloze,Cloze Probability,ordering,beach,sunglasses,jacket,0.352,5,1,0.8,5
cloze,Cloze Probability,ordering,beach,sunglasses,jeans,0.334,6,1,0.5,6
cloze,Cloze Probability,ordering,beach,sunglasses,shorts,0.88,4,1,0.5,4
cloze,Cloze Probability,ordering,cold,blankets,heater,0.356,2,1,1.0,2
cloze,Cloze Probability,ordering,cold,blankets,sink,0.044,4,1,0.0,4
cloze,Cloze Probability,ordering,cold,blankets,tea,0.032,20,1,0.2,20
cloze,Cloze Probability,ordering,cold,heater,blankets,0.644,18,1,0.8333333333333334,18
cloze,Cloze Probability,ordering,cold,heater,sink,0.076,5,1,0.0,5
cloze,Cloze Probability,ordering,cold,heater,tea,0.068,16,1,0.125,16
cloze,Cloze Probability,ordering,cold,sink,blankets,0.956,3,1,0.3333333333333333,3
cloze,Cloze Probability,ordering,cold,sink,heater,0.924,4,1,1.0,4
cloze,Cloze Probability,ordering,cold,sink,tea,0.51,5,1,0.0,5
cloze,Cloze Probability,ordering,cold,tea,blankets,0.968,5,1,0.6,5
cloze,Cloze Probability,ordering,cold,tea,heater,0.932,6,1,0.5,6
cloze,Cloze Probability,ordering,cold,tea,sink,0.49,4,1,0.0,4
cloze,Cloze Probability,ordering,cut,batteries,keys,0.66,6,1,0.16666666666666666,6
cloze,Cloze Probability,ordering,cut,batteries,nail clippers,0.914,5,1,0.8,5
cloze,Cloze Probability,ordering,cut,batteries,scissors,0.984,5,1,0.8,5
cloze,Cloze Probability,ordering,cut,batteries,stapler,0.45200000000000007,18,1,0.4444444444444444,18
cloze,Cloze Probability,ordering,cut,batteries,thumb tacks,0.664,21,1,0.38095238095238093,21
cloze,Cloze Probability,ordering,cut,keys,batteries,0.34,4,1,0.25,4
cloze,Cloze Probability,ordering,cut,keys,nail clippers,0.842,5,1,0.8,5
cloze,Cloze Probability,ordering,cut,keys,scissors,0.95,5,1,1.0,5
cloze,Cloze Probability,ordering,cut,keys,stapler,0.27,5,1,0.2,5
cloze,Cloze Probability,ordering,cut,keys,thumb tacks,0.4779999999999999,5,1,0.2,5
cloze,Cloze Probability,ordering,cut,nail clippers,batteries,0.086,5,1,0.0,5
cloze,Cloze Probability,ordering,cut,nail clippers,keys,0.158,16,1,0.3125,16
cloze,Cloze Probability,ordering,cut,nail clippers,scissors,0.804,4,1,1.0,4
cloze,Cloze Probability,ordering,cut,nail clippers,stapler,0.06,2,1,0.5,2
cloze,Cloze Probability,ordering,cut,nail clippers,thumb tacks,0.17,3,1,0.6666666666666666,3
cloze,Cloze Probability,ordering,cut,scissors,batteries,0.016,4,1,0.0,4
cloze,Cloze Probability,ordering,cut,scissors,keys,0.05,20,1,0.15,20
cloze,Cloze Probability,ordering,cut,scissors,nail clippers,0.196,11,1,0.6363636363636364,11
cloze,Cloze Probability,ordering,cut,scissors,stapler,0.014,6,1,0.16666666666666666,6
cloze,Cloze Probability,ordering,cut,scissors,thumb tacks,0.048,4,1,0.0,4
cloze,Cloze Probability,ordering,cut,stapler,batteries,0.548,5,1,0.0,5
cloze,Cloze Probability,ordering,cut,stapler,keys,0.73,5,1,0.2,5
cloze,Cloze Probability,ordering,cut,stapler,nail clippers,0.94,6,1,0.6666666666666666,6
cloze,Cloze Probability,ordering,cut,stapler,scissors,0.986,4,1,1.0,4
cloze,Cloze Probability,ordering,cut,stapler,thumb tacks,0.752,17,1,0.11764705882352941,17
cloze,Cloze Probability,ordering,cut,thumb tacks,batteries,0.336,4,1,0.0,4
cloze,Cloze Probability,ordering,cut,thumb tacks,keys,0.522,3,1,0.3333333333333333,3
cloze,Cloze Probability,ordering,cut,thumb tacks,nail clippers,0.8299999999999998,5,1,0.6,5
cloze,Cloze Probability,ordering,cut,thumb tacks,scissors,0.952,5,1,0.8,5
cloze,Cloze Probability,ordering,cut,thumb tacks,stapler,0.248,5,1,0.0,5
cloze,Cloze Probability,ordering,fridge,juice,ketchup,0.022000000000000002,6,1,0.3333333333333333,6
cloze,Cloze Probability,ordering,fridge,juice,meat,0.0,3,1,0.0,3
cloze,Cloze Probability,ordering,fridge,juice,milk,0.374,15,1,1.0,15
cloze,Cloze Probability,ordering,fridge,juice,water,0.528,6,1,1.0,6
cloze,Cloze Probability,ordering,fridge,juice,yogurt,0.018,5,1,0.0,5
cloze,Cloze Probability,ordering,fridge,ketchup,juice,0.978,5,1,1.0,5
cloze,Cloze Probability,ordering,fridge,ketchup,meat,0.0,4,1,0.0,4
cloze,Cloze Probability,ordering,fridge,ketchup,milk,0.9719999999999999,5,1,1.0,5
cloze,Cloze Probability,ordering,fridge,ketchup,water,0.98,2,1,1.0,2
cloze,Cloze Probability,ordering,fridge,ketchup,yogurt,0.43,18,1,0.2222222222222222,18
cloze,Cloze Probability,ordering,fridge,meat,juice,1.0,5,1,1.0,5
cloze,Cloze Probability,ordering,fridge,meat,ketchup,1.0,18,1,0.16666666666666666,18
cloze,Cloze Probability,ordering,fridge,meat,milk,1.0,3,1,0.6666666666666666,3
cloze,Cloze Probability,ordering,fridge,meat,water,1.0,2,1,1.0,2
cloze,Cloze Probability,ordering,fridge,meat,yogurt,1.0,16,1,0.625,16
cloze,Cloze Probability,ordering,fridge,milk,juice,0.626,5,1,1.0,5
cloze,Cloze Probability,ordering,fridge,milk,ketchup,0.028000000000000004,5,1,0.0,5
cloze,Cloze Probability,ordering,fridge,milk,meat,0.0,6,1,0.0,6
cloze,Cloze Probability,ordering,fridge,milk,water,0.626,6,1,0.8333333333333334,6
cloze,Cloze Probability,ordering,fridge,milk,yogurt,0.032,5,1,0.2,5
cloze,Cloze Probability,ordering,fridge,water,juice,0.47200000000000003,22,1,1.0,22
cloze,Cloze Probability,ordering,fridge,water,ketchup,0.02,4,1,0.0,4
cloze,Cloze Probability,ordering,fridge,water,meat,0.0,3,1,0.0,3
cloze,Cloze Probability,ordering,fridge,water,milk,0.374,18,1,0.9444444444444444,18
cloze,Cloze Probability,ordering,fridge,water,yogurt,0.016,5,1,0.0,5
cloze,Cloze Probability,ordering,fridge,yogurt,juice,0.982,5,1,1.0,5
cloze,Cloze Probability,ordering,fridge,yogurt,ketchup,0.57,5,1,0.2,5
cloze,Cloze Probability,ordering,fridge,yogurt,meat,0.0,5,1,0.4,5
cloze,Cloze Probability,ordering,fridge,yogurt,milk,0.968,4,1,0.75,4
cloze,Cloze Probability,ordering,fridge,yogurt,water,0.984,2,1,1.0,2
cloze,Cloze Probability,ordering,gym,basketball,lacrosse,0.24799999999999997,15,1,0.9333333333333333,15
cloze,Cloze Probability,ordering,gym,basketball,meditation,0.032,2,1,0.0,2
cloze,Cloze Probability,ordering,gym,basketball,softball,0.178,20,1,0.9,20
cloze,Cloze Probability,ordering,gym,basketball,swimming,0.19,5,1,0.4,5
cloze,Cloze Probability,ordering,gym,lacrosse,basketball,0.752,4,1,1.0,4
cloze,Cloze Probability,ordering,gym,lacrosse,meditation,0.102,2,1,0.0,2
cloze,Cloze Probability,ordering,gym,lacrosse,softball,0.36800000000000005,3,1,1.0,3
cloze,Cloze Probability,ordering,gym,lacrosse,swimming,0.38400000000000006,3,1,0.3333333333333333,3
cloze,Cloze Probability,ordering,gym,meditation,basketball,0.968,4,1,0.75,4
cloze,Cloze Probability,ordering,gym,meditation,lacrosse,0.898,4,1,1.0,4
cloze,Cloze Probability,ordering,gym,meditation,softball,0.868,4,1,1.0,4
cloze,Cloze Probability,ordering,gym,meditation,swimming,0.856,19,1,0.7894736842105263,19
cloze,Cloze Probability,ordering,gym,softball,basketball,0.822,6,1,1.0,6
cloze,Cloze Probability,ordering,gym,softball,lacrosse,0.632,19,1,0.9473684210526315,19
cloze,Cloze Probability,ordering,gym,softball,meditation,0.132,5,1,0.6,5
cloze,Cloze Probability,ordering,gym,softball,swimming,0.524,5,1,0.8,5
cloze,Cloze Probability,ordering,gym,swimming,basketball,0.8100000000000002,5,1,1.0,5
cloze,Cloze Probability,ordering,gym,swimming,lacrosse,0.616,4,1,1.0,4
cloze,Cloze Probability,ordering,gym,swimming,meditation,0.144,5,1,0.0,5
cloze,Cloze Probability,ordering,gym,swimming,softball,0.476,4,1,0.75,4
cloze,Cloze Probability,ordering,hot,blankets,couch,0.0,12,1,0.0,12
cloze,Cloze Probability,ordering,hot,blankets,fan,0.9960000000000001,5,1,0.2,5
cloze,Cloze Probability,ordering,hot,blankets,heater,0.928,4,1,0.75,4
cloze,Cloze Probability,ordering,hot,blankets,pool,0.992,5,1,0.0,5
cloze,Cloze Probability,ordering,hot,blankets,shower,0.9879999999999999,5,1,0.2,5
cloze,Cloze Probability,ordering,hot,couch,blankets,1.0,5,1,0.2,5
cloze,Cloze Probability,ordering,hot,couch,fan,1.0,3,1,0.0,3
cloze,Cloze Probability,ordering,hot,couch,heater,1.0,3,1,0.0,3
cloze,Cloze Probability,ordering,hot,couch,pool,1.0,6,1,0.5,6
cloze,Cloze Probability,ordering,hot,couch,shower,1.0,2,1,1.0,2
cloze,Cloze Probability,ordering,hot,fan,blankets,0.004,4,1,0.0,4
cloze,Cloze Probability,ordering,hot,fan,couch,0.0,4,1,0.0,4
cloze,Cloze Probability,ordering,hot,fan,heater,0.03,6,1,0.16666666666666666,6
cloze,Cloze Probability,ordering,hot,fan,pool,0.22800000000000004,20,1,0.55,20
cloze,Cloze Probability,ordering,hot,fan,shower,0.10200000000000001,20,1,0.05,20
cloze,Cloze Probability,ordering,hot,heater,blankets,0.072,13,1,0.23076923076923078,13
cloze,Cloze Probability,ordering,hot,heater,couch,0.0,20,1,0.0,20
cloze,Cloze Probability,ordering,hot,heater,fan,0.97,5,1,1.0,5
cloze,Cloze Probability,ordering,hot,heater,pool,0.922,4,1,0.25,4
cloze,Cloze Probability,ordering,hot,heater,shower,0.8320000000000001,5,1,0.0,5
cloze,Cloze Probability,ordering,hot,pool,blankets,0.008,5,1,0.4,5
cloze,Cloze Probability,ordering,hot,pool,couch,0.0,4,1,0.0,4
cloze,Cloze Probability,ordering,hot,pool,fan,0.772,4,1,0.25,4
cloze,Cloze Probability,ordering,hot,pool,heater,0.078,4,1,0.0,4
cloze,Cloze Probability,ordering,hot,pool,shower,0.302,19,1,0.2631578947368421,19
cloze,Cloze Probability,ordering,hot,shower,blankets,0.012,4,1,0.0,4
cloze,Cloze Probability,ordering,hot,shower,couch,0.0,6,1,0.0,6
cloze,Cloze Probability,ordering,hot,shower,fan,0.898,5,1,0.8,5
cloze,Cloze Probability,ordering,hot,shower,heater,0.168,6,1,0.3333333333333333,6
cloze,Cloze Probability,ordering,hot,shower,pool,0.698,5,1,1.0,5
cloze,Cloze Probability,ordering,mask,bandana,candy,0.024,4,1,0.0,4
cloze,Cloze Probability,ordering,mask,bandana,handkerchief,0.268,13,1,0.6153846153846154,13
cloze,Cloze Probability,ordering,mask,bandana,napkins,0.17,12,1,0.16666666666666666,12
cloze,Cloze Probability,ordering,mask,bandana,wallet,0.0,5,1,0.4,5
cloze,Cloze Probability,ordering,mask,candy,bandana,0.976,5,1,0.8,5
cloze,Cloze Probability,ordering,mask,candy,handkerchief,0.912,6,1,0.6666666666666666,6
cloze,Cloze Probability,ordering,mask,candy,napkins,0.85,4,1,0.5,4
cloze,Cloze Probability,ordering,mask,candy,wallet,0.0,20,1,0.2,20
cloze,Cloze Probability,ordering,mask,handkerchief,bandana,0.7319999999999999,3,1,1.0,3
cloze,Cloze Probability,ordering,mask,handkerchief,candy,0.08800000000000001,6,1,0.0,6
cloze,Cloze Probability,ordering,mask,handkerchief,napkins,0.332,20,1,0.3,20
cloze,Cloze Probability,ordering,mask,handkerchief,wallet,0.0,5,1,0.0,5
cloze,Cloze Probability,ordering,mask,napkins,bandana,0.8299999999999998,5,1,1.0,5
cloze,Cloze Probability,ordering,mask,napkins,candy,0.15,5,1,0.2,5
cloze,Cloze Probability,ordering,mask,napkins,handkerchief,0.668,5,1,0.6,5
cloze,Cloze Probability,ordering,mask,napkins,wallet,0.0,4,1,0.0,4
cloze,Cloze Probability,ordering,mask,wallet,bandana,1.0,5,1,0.8,5
cloze,Cloze Probability,ordering,mask,wallet,candy,1.0,5,1,0.2,5
cloze,Cloze Probability,ordering,mask,wallet,handkerchief,1.0,5,1,0.6,5
cloze,Cloze Probability,ordering,mask,wallet,napkins,1.0,6,1,0.5,6
cloze,Cloze Probability,ordering,meat,chicken,crab,0.08,17,1,0.7647058823529411,17
cloze,Cloze Probability,ordering,meat,chicken,mushrooms,0.01,5,1,0.2,5
cloze,Cloze Probability,ordering,meat,chicken,tofu,0.05800000000000001,5,1,0.0,5
cloze,Cloze Probability,ordering,meat,chicken,turkey,0.166,21,1,0.9523809523809523,21
cloze,Cloze Probability,ordering,meat,crab,chicken,0.9200000000000002,5,1,1.0,5
cloze,Cloze Probability,ordering,meat,crab,mushrooms,0.166,3,1,0.0,3
cloze,Cloze Probability,ordering,meat,crab,tofu,0.37600000000000006,3,1,0.6666666666666666,3
cloze,Cloze Probability,ordering,meat,crab,turkey,0.736,5,1,1.0,5
cloze,Cloze Probability,ordering,meat,mushrooms,chicken,0.9899999999999999,6,1,1.0,6
cloze,Cloze Probability,ordering,meat,mushrooms,crab,0.834,5,1,1.0,5
cloze,Cloze Probability,ordering,meat,mushrooms,tofu,0.738,19,1,0.5263157894736842,19
cloze,Cloze Probability,ordering,meat,mushrooms,turkey,0.928,6,1,1.0,6
cloze,Cloze Probability,ordering,meat,tofu,chicken,0.942,4,1,1.0,4
cloze,Cloze Probability,ordering,meat,tofu,crab,0.624,5,1,0.8,5
cloze,Cloze Probability,ordering,meat,tofu,mushrooms,0.262,5,1,0.0,5
cloze,Cloze Probability,ordering,meat,tofu,turkey,0.836,5,1,1.0,5
cloze,Cloze Probability,ordering,meat,turkey,chicken,0.834,4,1,1.0,4
cloze,Cloze Probability,ordering,meat,turkey,crab,0.264,13,1,0.7692307692307693,13
cloze,Cloze Probability,ordering,meat,turkey,mushrooms,0.072,4,1,0.0,4
cloze,Cloze Probability,ordering,meat,turkey,tofu,0.164,6,1,0.16666666666666666,6
cloze,Cloze Probability,ordering,restaurant,cake,cocktails,0.954,4,1,1.0,4
cloze,Cloze Probability,ordering,restaurant,cake,salad,0.414,5,1,0.6,5
cloze,Cloze Probability,ordering,restaurant,cake,soda,0.9280000000000002,5,1,0.8,5
cloze,Cloze Probability,ordering,restaurant,cake,soup,0.606,18,1,0.3888888888888889,18
cloze,Cloze Probability,ordering,restaurant,cake,vodka,0.934,6,1,1.0,6
cloze,Cloze Probability,ordering,restaurant,cocktails,cake,0.046,5,1,0.6,5
cloze,Cloze Probability,ordering,restaurant,cocktails,salad,0.044,4,1,0.0,4
cloze,Cloze Probability,ordering,restaurant,cocktails,soda,0.282,19,1,0.42105263157894735,19
