"id","story","trigger","trigger_relevance","query","query_relevance","response","neg","set","scale","region","set_model","ordering_model","conjunction_model","disjunction_model"
"A3IJ7SO3Z5PGT1","mask","napkins",2,"gloves",3,-1,1,"outside","below","C",0,0,0,0
"A3IJ7SO3Z5PGT1","meat","crab",2,"rice",5,0,0,"outside","below","C",0,0,0,0
"A24M9OW53CLT94","fridge","water",0,"juice",1,-1,1,"inside","below","A",-1,0,0,-1
"A24M9OW53CLT94","bag","a pen",0,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"A24M9OW53CLT94","mall","a pretzel stand",1,"a coffee shop",2,0,0,"inside","below","A",-1,0,0,-1
"A24M9OW53CLT94","bakery","water",5,"ice cream",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A24M9OW53CLT94","salad","chips",4,"lettuce",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A24M9OW53CLT94","restaurant","soup",3,"soda",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A24M9OW53CLT94","gym","softball",1,"basketball",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A24M9OW53CLT94","science","zoology",2,"philosophy",4,-1,1,"outside","below","C",0,0,0,0
"A24M9OW53CLT94","throw","a beach ball",1,"a shovel",4,0,0,"outside","below","C",0,0,0,0
"A24M9OW53CLT94","beach","a bikini",0,"jeans",3,-1,1,"outside","below","C",0,0,0,0
"A24M9OW53CLT94","hot","a fan",0,"a heater",5,-1,1,"outside","below","C",0,0,0,0
"A24M9OW53CLT94","cold","a fridge",5,"a sink",4,0,0,"outside","above","D",0,-1,0,-1
"A24M9OW53CLT94","transport","chairs",4,"a lawnmower",3,0,0,"outside","above","D",0,-1,0,-1
"A24M9OW53CLT94","cut","batteries",5,"thumb tacks",3,-1,1,"outside","above","D",0,-1,0,-1
"A24M9OW53CLT94","mask","candy",5,"a wallet",4,-1,1,"outside","above","D",0,-1,0,-1
"A24M9OW53CLT94","meat","chicken",0,"turkey",1,-1,1,"inside","below","A",-1,0,0,-1
"A197FECF831H95","fridge","milk",2,"water",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A197FECF831H95","bag","chalk",2,"crayons",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A197FECF831H95","mall","a burger joint",0,"a gift shop",4,-1,1,"outside","below","C",0,0,0,0
"A197FECF831H95","bakery","ice cream",1,"water",5,-1,1,"outside","below","C",0,0,0,0
"A197FECF831H95","salad","chips",4,"cigarettes",5,-1,1,"outside","below","C",0,0,0,0
"A197FECF831H95","restaurant","soup",3,"salad",5,-1,1,"outside","below","C",0,0,0,0
"A197FECF831H95","gym","meditation",5,"swimming",3,-1,1,"outside","above","D",0,-1,0,-1
"A197FECF831H95","science","art",5,"philosophy",4,-1,1,"outside","above","D",0,-1,0,-1
"A197FECF831H95","throw","a shovel",4,"tires",3,-1,1,"outside","above","D",0,-1,0,-1
"A197FECF831H95","beach","a coat",5,"jeans",3,-1,1,"outside","above","D",0,-1,0,-1
"A197FECF831H95","hot","a pool",1,"a shower",2,-1,1,"inside","below","A",-1,0,0,-1
"A197FECF831H95","cold","a heater",0,"blankets",1,-1,1,"inside","below","A",-1,0,0,-1
"A197FECF831H95","transport","a car",0,"roller blades",2,-1,1,"inside","below","A",-1,0,0,-1
"A197FECF831H95","cut","nail clippers",1,"keys",2,-1,1,"inside","below","A",-1,0,0,-1
"A197FECF831H95","mask","candy",5,"a handkerchief",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A197FECF831H95","meat","mushrooms",4,"chicken",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1Y6HGDW6ZAYBY","fridge","juice",1,"milk",2,-1,1,"inside","below","A",-1,0,0,-1
"A1Y6HGDW6ZAYBY","bag","a pen",0,"crayons",1,-1,1,"inside","below","A",-1,0,0,-1
"A1Y6HGDW6ZAYBY","mall","a burger joint",0,"a coffee shop",2,-1,1,"inside","below","A",-1,0,0,-1
"A1Y6HGDW6ZAYBY","bakery","water",5,"cakes",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1Y6HGDW6ZAYBY","salad","meat",3,"dressing",1,0,0,"inside","above","B",-1,-1,-1,-1
"A1Y6HGDW6ZAYBY","restaurant","soda",2,"cocktails",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1Y6HGDW6ZAYBY","gym","lacrosse",2,"softball",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1Y6HGDW6ZAYBY","science","physics",0,"philosophy",4,0,0,"outside","below","C",0,0,0,0
"A1Y6HGDW6ZAYBY","throw","a beach ball",1,"a lawnmower",5,0,0,"outside","below","C",0,0,0,0
"A1Y6HGDW6ZAYBY","beach","a jacket",4,"a coat",5,-1,1,"outside","below","C",0,0,0,0
"A1Y6HGDW6ZAYBY","hot","a couch",3,"a heater",5,0,0,"outside","below","C",0,0,0,0
"A1Y6HGDW6ZAYBY","cold","a fridge",5,"a microwave",3,-1,1,"outside","above","D",0,-1,0,-1
"A1Y6HGDW6ZAYBY","transport","a hammer",5,"chairs",4,0,0,"outside","above","D",0,-1,0,-1
"A1Y6HGDW6ZAYBY","cut","a stapler",4,"thumb tacks",3,0,0,"outside","above","D",0,-1,0,-1
"A1Y6HGDW6ZAYBY","mask","candy",5,"gloves",3,0,0,"outside","above","D",0,-1,0,-1
"A1Y6HGDW6ZAYBY","meat","turkey",1,"crab",2,0,0,"inside","below","A",-1,0,0,-1
"AHV4U78TUUDKI","fridge","ketchup",4,"yogurt",3,0,0,"outside","above","D",0,-1,0,-1
"AHV4U78TUUDKI","bag","headphones",5,"makeup",3,0,0,"outside","above","D",0,-1,0,-1
"AHV4U78TUUDKI","mall","a pretzel stand",1,"a coffee shop",2,-1,1,"inside","below","A",-1,0,0,-1
"AHV4U78TUUDKI","bakery","cakes",0,"ice cream",1,-1,1,"inside","below","A",-1,0,0,-1
"AHV4U78TUUDKI","salad","lettuce",0,"tuna",2,0,0,"inside","below","A",-1,0,0,-1
"AHV4U78TUUDKI","restaurant","vodka",1,"soda",2,0,0,"inside","below","A",-1,0,0,-1
"AHV4U78TUUDKI","gym","meditation",5,"softball",1,-1,1,"inside","above","B",-1,-1,-1,-1
"AHV4U78TUUDKI","science","philosophy",4,"physics",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AHV4U78TUUDKI","throw","tires",3,"a boomerang",2,-1,1,"inside","above","B",-1,-1,-1,-1
"AHV4U78TUUDKI","beach","shorts",1,"a bikini",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AHV4U78TUUDKI","hot","a shower",2,"blankets",4,0,0,"outside","below","C",0,0,0,0
"AHV4U78TUUDKI","cold","blankets",1,"a sink",4,0,0,"outside","below","C",0,0,0,0
"AHV4U78TUUDKI","transport","a car",0,"a lawnmower",3,-1,1,"outside","below","C",0,0,0,0
"AHV4U78TUUDKI","cut","scissors",0,"batteries",5,0,0,"outside","below","C",0,0,0,0
"AHV4U78TUUDKI","mask","candy",5,"a wallet",4,-1,1,"outside","above","D",0,-1,0,-1
"AHV4U78TUUDKI","meat","mushrooms",4,"tofu",3,0,0,"outside","above","D",0,-1,0,-1
"A1RTSWQLSN8FKX","fridge","milk",2,"water",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1RTSWQLSN8FKX","bag","chalk",2,"crayons",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1RTSWQLSN8FKX","mall","a burger joint",0,"a gift shop",4,0,0,"outside","below","C",0,0,0,0
"A1RTSWQLSN8FKX","bakery","ice cream",1,"water",5,0,0,"outside","below","C",0,0,0,0
"A1RTSWQLSN8FKX","salad","chips",4,"cigarettes",5,0,0,"outside","below","C",0,0,0,0
"A1RTSWQLSN8FKX","restaurant","soup",3,"salad",5,0,0,"outside","below","C",0,0,0,0
"A1RTSWQLSN8FKX","gym","meditation",5,"swimming",3,0,0,"outside","above","D",0,-1,0,-1
"A1RTSWQLSN8FKX","science","art",5,"philosophy",4,-1,1,"outside","above","D",0,-1,0,-1
"A1RTSWQLSN8FKX","throw","a shovel",4,"tires",3,0,0,"outside","above","D",0,-1,0,-1
"A1RTSWQLSN8FKX","beach","a coat",5,"jeans",3,0,0,"outside","above","D",0,-1,0,-1
"A1RTSWQLSN8FKX","hot","a pool",1,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"A1RTSWQLSN8FKX","cold","a heater",0,"blankets",1,-1,1,"inside","below","A",-1,0,0,-1
"A1RTSWQLSN8FKX","transport","a car",0,"roller blades",2,-1,1,"inside","below","A",-1,0,0,-1
"A1RTSWQLSN8FKX","cut","nail clippers",1,"keys",2,-1,1,"inside","below","A",-1,0,0,-1
"A1RTSWQLSN8FKX","mask","candy",5,"a handkerchief",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1RTSWQLSN8FKX","meat","mushrooms",4,"chicken",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1R8A8BK2VN7RH","fridge","juice",1,"water",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1R8A8BK2VN7RH","bag","chalk",2,"cash",4,0,0,"outside","below","C",0,0,0,0
"A1R8A8BK2VN7RH","mall","a pretzel stand",1,"a gift shop",4,0,0,"outside","below","C",0,0,0,0
"A1R8A8BK2VN7RH","bakery","cakes",0,"pretzels",3,0,0,"outside","below","C",0,0,0,0
"A1R8A8BK2VN7RH","salad","lettuce",0,"cigarettes",5,0,0,"outside","below","C",0,0,0,0
"A1R8A8BK2VN7RH","restaurant","salad",5,"cake",4,0,0,"outside","above","D",0,-1,0,-1
"A1R8A8BK2VN7RH","gym","weightlifting",4,"swimming",3,0,0,"outside","above","D",0,-1,0,-1
"A1R8A8BK2VN7RH","science","art",5,"math",3,0,0,"outside","above","D",0,-1,0,-1
"A1R8A8BK2VN7RH","throw","a lawnmower",5,"a shovel",4,0,0,"outside","above","D",0,-1,0,-1
"A1R8A8BK2VN7RH","beach","a bikini",0,"shorts",1,-1,1,"inside","below","A",-1,0,0,-1
"A1R8A8BK2VN7RH","hot","a fan",0,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"A1R8A8BK2VN7RH","cold","blankets",1,"tea",2,0,0,"inside","below","A",-1,0,0,-1
"A1R8A8BK2VN7RH","transport","a car",0,"a motorcycle",1,0,0,"inside","below","A",-1,0,0,-1
"A1R8A8BK2VN7RH","cut","batteries",5,"keys",2,0,0,"inside","above","B",-1,-1,-1,-1
"A1R8A8BK2VN7RH","mask","gloves",3,"a bandana",0,0,0,"inside","above","B",-1,-1,-1,-1
"A1R8A8BK2VN7RH","meat","mushrooms",4,"turkey",1,-1,1,"inside","above","B",-1,-1,-1,-1
"AP8OG80OLCCMC","fridge","water",0,"juice",1,-1,1,"inside","below","A",-1,0,0,-1
"AP8OG80OLCCMC","bag","headphones",5,"chalk",2,-1,1,"inside","above","B",-1,-1,-1,-1
"AP8OG80OLCCMC","mall","a grocery store",3,"a burger joint",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AP8OG80OLCCMC","bakery","sandwiches",4,"ice cream",1,-1,1,"inside","above","B",-1,-1,-1,-1
"AP8OG80OLCCMC","salad","chips",4,"tuna",2,0,0,"inside","above","B",-1,-1,-1,-1
"AP8OG80OLCCMC","restaurant","vodka",1,"soup",3,0,0,"outside","below","C",0,0,0,0
"AP8OG80OLCCMC","gym","swimming",3,"weightlifting",4,0,0,"outside","below","C",0,0,0,0
"AP8OG80OLCCMC","science","zoology",2,"math",3,0,0,"outside","below","C",0,0,0,0
"AP8OG80OLCCMC","throw","a boomerang",2,"a lawnmower",5,0,0,"outside","below","C",0,0,0,0
"AP8OG80OLCCMC","beach","a jacket",4,"jeans",3,-1,1,"outside","above","D",0,-1,0,-1
"AP8OG80OLCCMC","hot","a heater",5,"a couch",3,0,0,"outside","above","D",0,-1,0,-1
"AP8OG80OLCCMC","cold","a fridge",5,"a sink",4,-1,1,"outside","above","D",0,-1,0,-1
"AP8OG80OLCCMC","transport","chairs",4,"a lawnmower",3,0,0,"outside","above","D",0,-1,0,-1
"AP8OG80OLCCMC","cut","scissors",0,"keys",2,0,0,"inside","below","A",-1,0,0,-1
"AP8OG80OLCCMC","mask","a handkerchief",1,"napkins",2,0,0,"inside","below","A",-1,0,0,-1
"AP8OG80OLCCMC","meat","chicken",0,"turkey",1,-1,1,"inside","below","A",-1,0,0,-1
"ABBP9JASL9AGK","fridge","water",0,"juice",1,-1,1,"inside","below","A",-1,0,0,-1
"ABBP9JASL9AGK","bag","a pen",0,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"ABBP9JASL9AGK","mall","an electronics store",5,"a burger joint",0,-1,1,"inside","above","B",-1,-1,-1,-1
"ABBP9JASL9AGK","bakery","pretzels",3,"ice cream",1,-1,1,"inside","above","B",-1,-1,-1,-1
"ABBP9JASL9AGK","salad","tuna",2,"lettuce",0,-1,1,"inside","above","B",-1,-1,-1,-1
"ABBP9JASL9AGK","restaurant","soda",2,"vodka",1,-1,1,"inside","above","B",-1,-1,-1,-1
"ABBP9JASL9AGK","gym","basketball",0,"weightlifting",4,-1,1,"outside","below","C",0,0,0,0
"ABBP9JASL9AGK","science","geology",1,"art",5,0,0,"outside","below","C",0,0,0,0
"ABBP9JASL9AGK","throw","a shovel",4,"a lawnmower",5,0,0,"outside","below","C",0,0,0,0
"ABBP9JASL9AGK","beach","jeans",3,"a coat",5,0,0,"outside","below","C",0,0,0,0
"ABBP9JASL9AGK","hot","a heater",5,"a couch",3,0,0,"outside","above","D",0,-1,0,-1
"ABBP9JASL9AGK","cold","a fridge",5,"a sink",4,0,0,"outside","above","D",0,-1,0,-1
"ABBP9JASL9AGK","transport","chairs",4,"a lawnmower",3,0,0,"outside","above","D",0,-1,0,-1
"ABBP9JASL9AGK","cut","batteries",5,"thumb tacks",3,-1,1,"outside","above","D",0,-1,0,-1
"ABBP9JASL9AGK","mask","a handkerchief",1,"napkins",2,0,0,"inside","below","A",-1,0,0,-1
"ABBP9JASL9AGK","meat","chicken",0,"turkey",1,-1,1,"inside","below","A",-1,0,0,-1
"A2BEL77FLYXFJS","fridge","meat",5,"yogurt",3,-1,1,"outside","above","D",0,-1,0,-1
"A2BEL77FLYXFJS","bag","headphones",5,"cash",4,0,0,"outside","above","D",0,-1,0,-1
"A2BEL77FLYXFJS","mall","a gift shop",4,"a grocery store",3,-1,1,"outside","above","D",0,-1,0,-1
"A2BEL77FLYXFJS","bakery","cakes",0,"muffins",2,-1,1,"inside","below","A",-1,0,0,-1
"A2BEL77FLYXFJS","salad","dressing",1,"tuna",2,0,0,"inside","below","A",-1,0,0,-1
"A2BEL77FLYXFJS","restaurant","cocktails",0,"vodka",1,0,0,"inside","below","A",-1,0,0,-1
"A2BEL77FLYXFJS","gym","basketball",0,"lacrosse",2,-1,1,"inside","below","A",-1,0,0,-1
"A2BEL77FLYXFJS","science","art",5,"physics",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2BEL77FLYXFJS","throw","tires",3,"a beach ball",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2BEL77FLYXFJS","beach","sunglasses",2,"a bikini",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2BEL77FLYXFJS","hot","a shower",2,"a pool",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2BEL77FLYXFJS","cold","a heater",0,"a sink",4,0,0,"outside","below","C",0,0,0,0
"A2BEL77FLYXFJS","transport","a motorcycle",1,"a hammer",5,0,0,"outside","below","C",0,0,0,0
"A2BEL77FLYXFJS","cut","a stapler",4,"batteries",5,0,0,"outside","below","C",0,0,0,0
"A2BEL77FLYXFJS","mask","gloves",3,"candy",5,0,0,"outside","below","C",0,0,0,0
"A2BEL77FLYXFJS","meat","rice",5,"tofu",3,0,0,"outside","above","D",0,-1,0,-1
"AZTQX7APEZXME","fridge","yogurt",3,"water",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AZTQX7APEZXME","bag","cash",4,"crayons",1,-1,1,"inside","above","B",-1,-1,-1,-1
"AZTQX7APEZXME","mall","a gift shop",4,"a coffee shop",2,0,0,"inside","above","B",-1,-1,-1,-1
"AZTQX7APEZXME","bakery","ice cream",1,"pretzels",3,-1,1,"outside","below","C",0,0,0,0
"AZTQX7APEZXME","salad","meat",3,"chips",4,0,0,"outside","below","C",0,0,0,0
"AZTQX7APEZXME","restaurant","soda",2,"soup",3,0,0,"outside","below","C",0,0,0,0
"AZTQX7APEZXME","gym","lacrosse",2,"meditation",5,0,0,"outside","below","C",0,0,0,0
"AZTQX7APEZXME","science","philosophy",4,"math",3,-1,1,"outside","above","D",0,-1,0,-1
"AZTQX7APEZXME","throw","a lawnmower",5,"tires",3,0,0,"outside","above","D",0,-1,0,-1
"AZTQX7APEZXME","beach","a coat",5,"a jacket",4,-1,1,"outside","above","D",0,-1,0,-1
"AZTQX7APEZXME","hot","blankets",4,"a couch",3,0,0,"outside","above","D",0,-1,0,-1
"AZTQX7APEZXME","cold","a heater",0,"tea",2,0,0,"inside","below","A",-1,0,0,-1
"AZTQX7APEZXME","transport","a motorcycle",1,"roller blades",2,0,0,"inside","below","A",-1,0,0,-1
"AZTQX7APEZXME","cut","scissors",0,"nail clippers",1,-1,1,"inside","below","A",-1,0,0,-1
"AZTQX7APEZXME","mask","a bandana",0,"napkins",2,-1,1,"inside","below","A",-1,0,0,-1
"AZTQX7APEZXME","meat","rice",5,"chicken",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A3STYPRAMUU88P","fridge","water",0,"yogurt",3,0,0,"outside","below","C",0,0,0,0
"A3STYPRAMUU88P","bag","a pen",0,"headphones",5,0,0,"outside","below","C",0,0,0,0
"A3STYPRAMUU88P","mall","an electronics store",5,"a gift shop",4,-1,1,"outside","above","D",0,-1,0,-1
"A3STYPRAMUU88P","bakery","sandwiches",4,"pretzels",3,-1,1,"outside","above","D",0,-1,0,-1
"A3STYPRAMUU88P","salad","cigarettes",5,"meat",3,0,0,"outside","above","D",0,-1,0,-1
"A3STYPRAMUU88P","restaurant","salad",5,"cake",4,-1,1,"outside","above","D",0,-1,0,-1
"A3STYPRAMUU88P","gym","basketball",0,"softball",1,-1,1,"inside","below","A",-1,0,0,-1
"A3STYPRAMUU88P","science","physics",0,"zoology",2,0,0,"inside","below","A",-1,0,0,-1
"A3STYPRAMUU88P","throw","a beach ball",1,"a boomerang",2,-1,1,"inside","below","A",-1,0,0,-1
"A3STYPRAMUU88P","beach","a bikini",0,"shorts",1,-1,1,"inside","below","A",-1,0,0,-1
"A3STYPRAMUU88P","hot","a heater",5,"a shower",2,0,0,"inside","above","B",-1,-1,-1,-1
"A3STYPRAMUU88P","cold","a microwave",3,"a heater",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A3STYPRAMUU88P","transport","chairs",4,"a motorcycle",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A3STYPRAMUU88P","cut","a stapler",4,"keys",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A3STYPRAMUU88P","mask","a handkerchief",1,"gloves",3,-1,1,"outside","below","C",0,0,0,0
"A3STYPRAMUU88P","meat","tofu",3,"mushrooms",4,0,0,"outside","below","C",0,0,0,0
"A1A8E2EU29KFFM","fridge","water",0,"milk",2,-1,1,"inside","below","A",-1,0,0,-1
"A1A8E2EU29KFFM","bag","crayons",1,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"A1A8E2EU29KFFM","mall","a burger joint",0,"a pretzel stand",1,-1,1,"inside","below","A",-1,0,0,-1
"A1A8E2EU29KFFM","bakery","water",5,"muffins",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A1A8E2EU29KFFM","salad","meat",3,"lettuce",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1A8E2EU29KFFM","restaurant","cake",4,"vodka",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1A8E2EU29KFFM","gym","weightlifting",4,"lacrosse",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A1A8E2EU29KFFM","science","geology",1,"math",3,-1,1,"outside","below","C",0,0,0,0
"A1A8E2EU29KFFM","throw","tires",3,"a shovel",4,-1,1,"outside","below","C",0,0,0,0
"A1A8E2EU29KFFM","beach","sunglasses",2,"jeans",3,-1,1,"outside","below","C",0,0,0,0
"A1A8E2EU29KFFM","hot","a shower",2,"a heater",5,-1,1,"outside","below","C",0,0,0,0
"A1A8E2EU29KFFM","cold","a sink",4,"a microwave",3,-1,1,"outside","above","D",0,-1,0,-1
"A1A8E2EU29KFFM","transport","a hammer",5,"a lawnmower",3,-1,1,"outside","above","D",0,-1,0,-1
"A1A8E2EU29KFFM","cut","batteries",5,"a stapler",4,-1,1,"outside","above","D",0,-1,0,-1
"A1A8E2EU29KFFM","mask","a wallet",4,"gloves",3,-1,1,"outside","above","D",0,-1,0,-1
"A1A8E2EU29KFFM","meat","chicken",0,"crab",2,-1,1,"inside","below","A",-1,0,0,-1
"A2XS49LRNX8PD4","fridge","yogurt",3,"juice",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2XS49LRNX8PD4","bag","chalk",2,"a pen",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2XS49LRNX8PD4","mall","a coffee shop",2,"a pretzel stand",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2XS49LRNX8PD4","bakery","cakes",0,"sandwiches",4,0,0,"outside","below","C",0,0,0,0
"A2XS49LRNX8PD4","salad","dressing",1,"cigarettes",5,0,0,"outside","below","C",0,0,0,0
"A2XS49LRNX8PD4","restaurant","cake",4,"salad",5,-1,1,"outside","below","C",0,0,0,0
"A2XS49LRNX8PD4","gym","swimming",3,"meditation",5,0,0,"outside","below","C",0,0,0,0
"A2XS49LRNX8PD4","science","art",5,"math",3,-1,1,"outside","above","D",0,-1,0,-1
"A2XS49LRNX8PD4","throw","a lawnmower",5,"a shovel",4,-1,1,"outside","above","D",0,-1,0,-1
"A2XS49LRNX8PD4","beach","a jacket",4,"jeans",3,-1,1,"outside","above","D",0,-1,0,-1
"A2XS49LRNX8PD4","hot","a heater",5,"a couch",3,0,0,"outside","above","D",0,-1,0,-1
"A2XS49LRNX8PD4","cold","blankets",1,"tea",2,0,0,"inside","below","A",-1,0,0,-1
"A2XS49LRNX8PD4","transport","a car",0,"a motorcycle",1,-1,1,"inside","below","A",-1,0,0,-1
"A2XS49LRNX8PD4","cut","scissors",0,"keys",2,0,0,"inside","below","A",-1,0,0,-1
"A2XS49LRNX8PD4","mask","a handkerchief",1,"napkins",2,0,0,"inside","below","A",-1,0,0,-1
"A2XS49LRNX8PD4","meat","rice",5,"turkey",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1W2G1N4BDF2DW","fridge","meat",5,"yogurt",3,-1,1,"outside","above","D",0,-1,0,-1
"A1W2G1N4BDF2DW","bag","crayons",1,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"A1W2G1N4BDF2DW","mall","a burger joint",0,"a pretzel stand",1,-1,1,"inside","below","A",-1,0,0,-1
"A1W2G1N4BDF2DW","bakery","cakes",0,"muffins",2,0,0,"inside","below","A",-1,0,0,-1
"A1W2G1N4BDF2DW","salad","dressing",1,"tuna",2,0,0,"inside","below","A",-1,0,0,-1
"A1W2G1N4BDF2DW","restaurant","salad",5,"vodka",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1W2G1N4BDF2DW","gym","weightlifting",4,"basketball",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1W2G1N4BDF2DW","science","math",3,"zoology",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A1W2G1N4BDF2DW","throw","a beach ball",1,"a football",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1W2G1N4BDF2DW","beach","sunglasses",2,"a jacket",4,-1,1,"outside","below","C",0,0,0,0
"A1W2G1N4BDF2DW","hot","a pool",1,"blankets",4,0,0,"outside","below","C",0,0,0,0
"A1W2G1N4BDF2DW","cold","a heater",0,"a microwave",3,0,0,"outside","below","C",0,0,0,0
"A1W2G1N4BDF2DW","transport","a car",0,"a hammer",5,0,0,"outside","below","C",0,0,0,0
"A1W2G1N4BDF2DW","cut","batteries",5,"a stapler",4,0,0,"outside","above","D",0,-1,0,-1
"A1W2G1N4BDF2DW","mask","a wallet",4,"gloves",3,-1,1,"outside","above","D",0,-1,0,-1
"A1W2G1N4BDF2DW","meat","rice",5,"tofu",3,0,0,"outside","above","D",0,-1,0,-1
"A1IOE79K3G3VQD","fridge","water",0,"milk",2,-1,1,"inside","below","A",-1,0,0,-1
"A1IOE79K3G3VQD","bag","headphones",5,"a pen",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1IOE79K3G3VQD","mall","a grocery store",3,"a pretzel stand",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1IOE79K3G3VQD","bakery","muffins",2,"cakes",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1IOE79K3G3VQD","salad","tuna",2,"dressing",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1IOE79K3G3VQD","restaurant","cocktails",0,"cake",4,-1,1,"outside","below","C",0,0,0,0
"A1IOE79K3G3VQD","gym","softball",1,"meditation",5,0,0,"outside","below","C",0,0,0,0
"A1IOE79K3G3VQD","science","philosophy",4,"art",5,-1,1,"outside","below","C",0,0,0,0
"A1IOE79K3G3VQD","throw","tires",3,"a lawnmower",5,-1,1,"outside","below","C",0,0,0,0
"A1IOE79K3G3VQD","beach","a coat",5,"jeans",3,-1,1,"outside","above","D",0,-1,0,-1
"A1IOE79K3G3VQD","hot","a heater",5,"blankets",4,-1,1,"outside","above","D",0,-1,0,-1
"A1IOE79K3G3VQD","cold","a sink",4,"a microwave",3,-1,1,"outside","above","D",0,-1,0,-1
"A1IOE79K3G3VQD","transport","a hammer",5,"a lawnmower",3,-1,1,"outside","above","D",0,-1,0,-1
"A1IOE79K3G3VQD","cut","nail clippers",1,"keys",2,-1,1,"inside","below","A",-1,0,0,-1
"A1IOE79K3G3VQD","mask","a bandana",0,"a handkerchief",1,0,0,"inside","below","A",-1,0,0,-1
"A1IOE79K3G3VQD","meat","chicken",0,"crab",2,-1,1,"inside","below","A",-1,0,0,-1
"AFFXVHHBUWW4D","fridge","meat",5,"ketchup",4,0,0,"outside","above","D",0,-1,0,-1
"AFFXVHHBUWW4D","bag","cash",4,"makeup",3,0,0,"outside","above","D",0,-1,0,-1
"AFFXVHHBUWW4D","mall","a burger joint",0,"a coffee shop",2,0,0,"inside","below","A",-1,0,0,-1
"AFFXVHHBUWW4D","bakery","ice cream",1,"muffins",2,0,0,"inside","below","A",-1,0,0,-1
"AFFXVHHBUWW4D","salad","lettuce",0,"dressing",1,0,0,"inside","below","A",-1,0,0,-1
"AFFXVHHBUWW4D","restaurant","cocktails",0,"soda",2,0,0,"inside","below","A",-1,0,0,-1
"AFFXVHHBUWW4D","gym","meditation",5,"basketball",0,0,0,"inside","above","B",-1,-1,-1,-1
"AFFXVHHBUWW4D","science","math",3,"geology",1,0,0,"inside","above","B",-1,-1,-1,-1
"AFFXVHHBUWW4D","throw","a boomerang",2,"a football",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AFFXVHHBUWW4D","beach","sunglasses",2,"shorts",1,0,0,"inside","above","B",-1,-1,-1,-1
"AFFXVHHBUWW4D","hot","a fan",0,"blankets",4,0,0,"outside","below","C",0,0,0,0
"AFFXVHHBUWW4D","cold","blankets",1,"a fridge",5,0,0,"outside","below","C",0,0,0,0
"AFFXVHHBUWW4D","transport","chairs",4,"a hammer",5,0,0,"outside","below","C",0,0,0,0
"AFFXVHHBUWW4D","cut","thumb tacks",3,"batteries",5,0,0,"outside","below","C",0,0,0,0
"AFFXVHHBUWW4D","mask","candy",5,"gloves",3,0,0,"outside","above","D",0,-1,0,-1
"AFFXVHHBUWW4D","meat","rice",5,"mushrooms",4,0,0,"outside","above","D",0,-1,0,-1
