context,trigger,query,item_id,human_rate,human_total,model_value,structure,variant,cv_fold,boundary,model,human_rank,model_rank
gym,swimming,weightlifting,gym::swimming::weightlifting,0.4,5,0.00026476954942302545,No linking structure,direct,,,Qwen2-7B,23.5,22.0
gym,weightlifting,basketball,gym::weightlifting::basketball,1.0,5,0.13641313810043787,No linking structure,direct,,,Qwen2-7B,4.5,2.0
gym,weightlifting,lacrosse,gym::weightlifting::lacrosse,1.0,6,0.00117796848708969,No linking structure,direct,,,Qwen2-7B,4.5,17.0
gym,weightlifting,meditation,gym::weightlifting::meditation,1.0,2,3.347983177369654e-05,No linking structure,direct,,,Qwen2-7B,4.5,27.0
gym,weightlifting,softball,gym::weightlifting::softball,0.8333333333333334,6,0.01191964574654508,No linking structure,direct,,,Qwen2-7B,14.0,7.0
gym,weightlifting,swimming,gym::weightlifting::swimming,0.85,20,0.005289310737148764,No linking structure,direct,,,Qwen2-7B,13.0,12.0
hot,blankets,couch,hot::blankets::couch,0.0,12,9.765745262153553e-06,No linking structure,direct,,,Qwen2-7B,23.5,27.0
hot,blankets,fan,hot::blankets::fan,0.2,5,0.004903136612510628,No linking structure,direct,,,Qwen2-7B,14.0,2.0
hot,blankets,heater,hot::blankets::heater,0.75,4,0.004327002873489754,No linking structure,direct,,,Qwen2-7B,4.0,7.0
hot,blankets,pool,hot::blankets::pool,0.0,5,9.55959907240925e-05,No linking structure,direct,,,Qwen2-7B,23.5,12.0
hot,blankets,shower,hot::blankets::shower,0.2,5,4.8068682863490865e-05,No linking structure,direct,,,Qwen2-7B,14.0,17.0
hot,couch,blankets,hot::couch::blankets,0.2,5,3.30370903776806e-05,No linking structure,direct,,,Qwen2-7B,14.0,22.0
hot,couch,fan,hot::couch::fan,0.0,3,0.004903136612510628,No linking structure,direct,,,Qwen2-7B,23.5,2.0
hot,couch,heater,hot::couch::heater,0.0,3,0.004327002873489754,No linking structure,direct,,,Qwen2-7B,23.5,7.0
hot,couch,pool,hot::couch::pool,0.5,6,9.55959907240925e-05,No linking structure,direct,,,Qwen2-7B,6.0,12.0
hot,couch,shower,hot::couch::shower,1.0,2,4.8068682863490865e-05,No linking structure,direct,,,Qwen2-7B,1.0,17.0
hot,fan,blankets,hot::fan::blankets,0.0,4,3.30370903776806e-05,No linking structure,direct,,,Qwen2-7B,23.5,22.0
hot,fan,couch,hot::fan::couch,0.0,4,9.765745262153553e-06,No linking structure,direct,,,Qwen2-7B,23.5,27.0
hot,fan,heater,hot::fan::heater,0.16666666666666666,6,0.004327002873489754,No linking structure,direct,,,Qwen2-7B,16.0,7.0
hot,fan,pool,hot::fan::pool,0.55,20,9.55959907240925e-05,No linking structure,direct,,,Qwen2-7B,5.0,12.0
hot,fan,shower,hot::fan::shower,0.05,20,4.8068682863490865e-05,No linking structure,direct,,,Qwen2-7B,17.0,17.0
hot,heater,blankets,hot::heater::blankets,0.23076923076923078,13,3.30370903776806e-05,No linking structure,direct,,,Qwen2-7B,12.0,22.0
hot,heater,couch,hot::heater::couch,0.0,20,9.765745262153553e-06,No linking structure,direct,,,Qwen2-7B,23.5,27.0
hot,heater,fan,hot::heater::fan,1.0,5,0.004903136612510628,No linking structure,direct,,,Qwen2-7B,1.0,2.0
hot,heater,pool,hot::heater::pool,0.25,4,9.55959907240925e-05,No linking structure,direct,,,Qwen2-7B,10.5,12.0
hot,heater,shower,hot::heater::shower,0.0,5,4.8068682863490865e-05,No linking structure,direct,,,Qwen2-7B,23.5,17.0
hot,pool,blankets,hot::pool::blankets,0.4,5,3.30370903776806e-05,No linking structure,direct,,,Qwen2-7B,7.0,22.0
hot,pool,couch,hot::pool::couch,0.0,4,9.765745262153553e-06,No linking structure,direct,,,Qwen2-7B,23.5,27.0
hot,pool,fan,hot::pool::fan,0.25,4,0.004903136612510628,No linking structure,direct,,,Qwen2-7B,10.5,2.0
hot,pool,heater,hot::pool::heater,0.0,4,0.004327002873489754,No linking structure,direct,,,Qwen2-7B,23.5,7.0
hot,pool,shower,hot::pool::shower,0.2631578947368421,19,4.8068682863490865e-05,No linking structure,direct,,,Qwen2-7B,9.0,17.0
hot,shower,blankets,hot::shower::blankets,0.0,4,3.30370903776806e-05,No linking structure,direct,,,Qwen2-7B,23.5,22.0
hot,shower,couch,hot::shower::couch,0.0,6,9.765745262153553e-06,No linking structure,direct,,,Qwen2-7B,23.5,27.0
hot,shower,fan,hot::shower::fan,0.8,5,0.004903136612510628,No linking structure,direct,,,Qwen2-7B,3.0,2.0
hot,shower,heater,hot::shower::heater,0.3333333333333333,6,0.004327002873489754,No linking structure,direct,,,Qwen2-7B,8.0,7.0
hot,shower,pool,hot::shower::pool,1.0,5,9.55959907240925e-05,No linking structure,direct,,,Qwen2-7B,1.0,12.0
mall,burger joint,coffee shop,mall::burger joint::coffee shop,0.625,16,0.0005743637310202907,No linking structure,direct,,,Qwen2-7B,15.0,2.0
mall,burger joint,electronics store,mall::burger joint::electronics store,0.0,6,1.0191910275860165e-07,No linking structure,direct,,,Qwen2-7B,27.0,27.0
mall,burger joint,gift shop,mall::burger joint::gift shop,0.16666666666666666,6,3.7230821011148176e-06,No linking structure,direct,,,Qwen2-7B,24.0,22.0
mall,burger joint,grocery store,mall::burger joint::grocery store,0.8,5,0.0004890885217530884,No linking structure,direct,,,Qwen2-7B,11.0,7.0
mall,burger joint,pretzel stand,mall::burger joint::pretzel stand,0.8421052631578947,19,4.70222731870018e-06,No linking structure,direct,,,Qwen2-7B,7.5,17.0
mall,coffee shop,burger joint,mall::coffee shop::burger joint,0.5,2,0.0004673275761914715,No linking structure,direct,,,Qwen2-7B,20.0,12.0
mall,coffee shop,electronics store,mall::coffee shop::electronics store,0.4,5,1.0191910275860165e-07,No linking structure,direct,,,Qwen2-7B,22.0,27.0
mall,coffee shop,gift shop,mall::coffee shop::gift shop,0.0,4,3.7230821011148176e-06,No linking structure,direct,,,Qwen2-7B,27.0,22.0
mall,coffee shop,grocery store,mall::coffee shop::grocery store,0.6,5,0.0004890885217530884,No linking structure,direct,,,Qwen2-7B,17.0,7.0
mall,coffee shop,pretzel stand,mall::coffee shop::pretzel stand,1.0,5,4.70222731870018e-06,No linking structure,direct,,,Qwen2-7B,2.5,17.0
mall,electronics store,burger joint,mall::electronics store::burger joint,1.0,5,0.0004673275761914715,No linking structure,direct,,,Qwen2-7B,2.5,12.0
mall,electronics store,coffee shop,mall::electronics store::coffee shop,0.8,5,0.0005743637310202907,No linking structure,direct,,,Qwen2-7B,11.0,2.0
mall,electronics store,gift shop,mall::electronics store::gift shop,0.6,20,3.7230821011148176e-06,No linking structure,direct,,,Qwen2-7B,17.0,22.0
mall,electronics store,grocery store,mall::electronics store::grocery store,0.8421052631578947,19,0.0004890885217530884,No linking structure,direct,,,Qwen2-7B,7.5,7.0
mall,electronics store,pretzel stand,mall::electronics store::pretzel stand,0.6666666666666666,3,4.70222731870018e-06,No linking structure,direct,,,Qwen2-7B,14.0,17.0
mall,gift shop,burger joint,mall::gift shop::burger joint,1.0,3,0.0004673275761914715,No linking structure,direct,,,Qwen2-7B,2.5,12.0
mall,gift shop,coffee shop,mall::gift shop::coffee shop,0.5,2,0.0005743637310202907,No linking structure,direct,,,Qwen2-7B,20.0,2.0
mall,gift shop,electronics store,mall::gift shop::electronics store,0.5,4,1.0191910275860165e-07,No linking structure,direct,,,Qwen2-7B,20.0,27.0
mall,gift shop,grocery store,mall::gift shop::grocery store,0.8666666666666667,15,0.0004890885217530884,No linking structure,direct,,,Qwen2-7B,6.0,7.0
mall,gift shop,pretzel stand,mall::gift shop::pretzel stand,1.0,3,4.70222731870018e-06,No linking structure,direct,,,Qwen2-7B,2.5,17.0
mall,grocery store,burger joint,mall::grocery store::burger joint,1.0,5,0.0004673275761914715,No linking structure,direct,,,Qwen2-7B,2.5,12.0
mall,grocery store,coffee shop,mall::grocery store::coffee shop,0.8,5,0.0005743637310202907,No linking structure,direct,,,Qwen2-7B,11.0,2.0
mall,grocery store,electronics store,mall::grocery store::electronics store,0.0,3,1.0191910275860165e-07,No linking structure,direct,,,Qwen2-7B,27.0,27.0
mall,grocery store,gift shop,mall::grocery store::gift shop,0.2,5,3.7230821011148176e-06,No linking structure,direct,,,Qwen2-7B,23.0,22.0
mall,grocery store,pretzel stand,mall::grocery store::pretzel stand,0.8,5,4.70222731870018e-06,No linking structure,direct,,,Qwen2-7B,11.0,17.0
mall,pretzel stand,burger joint,mall::pretzel stand::burger joint,1.0,2,0.0004673275761914715,No linking structure,direct,,,Qwen2-7B,2.5,12.0
mall,pretzel stand,coffee shop,mall::pretzel stand::coffee shop,0.8,20,0.0005743637310202907,No linking structure,direct,,,Qwen2-7B,11.0,2.0
mall,pretzel stand,electronics store,mall::pretzel stand::electronics store,0.0,5,1.0191910275860165e-07,No linking structure,direct,,,Qwen2-7B,27.0,27.0
mall,pretzel stand,gift shop,mall::pretzel stand::gift shop,0.0,6,3.7230821011148176e-06,No linking structure,direct,,,Qwen2-7B,27.0,22.0
mall,pretzel stand,grocery store,mall::pretzel stand::grocery store,0.6,5,0.0004890885217530884,No linking structure,direct,,,Qwen2-7B,17.0,7.0
mask,bandana,candy,mask::bandana::candy,0.0,4,3.5119284852753616e-06,No linking structure,direct,,,Qwen2-7B,27.0,22.0
mask,bandana,gloves,mask::bandana::gloves,0.5,2,0.00010104240827271411,No linking structure,direct,,,Qwen2-7B,11.0,12.0
mask,bandana,handkerchief,mask::bandana::handkerchief,0.6153846153846154,13,3.666008901236262e-05,No linking structure,direct,,,Qwen2-7B,6.0,17.0
mask,bandana,napkins,mask::bandana::napkins,0.16666666666666666,12,2.2981719345439451e-07,No linking structure,direct,,,Qwen2-7B,23.0,27.0
mask,bandana,wallet,mask::bandana::wallet,0.4,5,0.0002009468233487783,No linking structure,direct,,,Qwen2-7B,15.0,7.0
mask,candy,bandana,mask::candy::bandana,0.8,5,0.00024146149725427007,No linking structure,direct,,,Qwen2-7B,2.5,2.0
mask,candy,gloves,mask::candy::gloves,0.0625,16,0.00010104240827271411,No linking structure,direct,,,Qwen2-7B,24.0,12.0
mask,candy,handkerchief,mask::candy::handkerchief,0.6666666666666666,6,3.666008901236262e-05,No linking structure,direct,,,Qwen2-7B,4.0,17.0
mask,candy,napkins,mask::candy::napkins,0.5,4,2.2981719345439451e-07,No linking structure,direct,,,Qwen2-7B,11.0,27.0
mask,candy,wallet,mask::candy::wallet,0.2,20,0.0002009468233487783,No linking structure,direct,,,Qwen2-7B,20.0,7.0
mask,gloves,bandana,mask::gloves::bandana,0.5,6,0.00024146149725427007,No linking structure,direct,,,Qwen2-7B,11.0,2.0
mask,gloves,candy,mask::gloves::candy,0.2,5,3.5119284852753616e-06,No linking structure,direct,,,Qwen2-7B,20.0,22.0
mask,gloves,handkerchief,mask::gloves::handkerchief,0.4,5,3.666008901236262e-05,No linking structure,direct,,,Qwen2-7B,15.0,17.0
mask,gloves,napkins,mask::gloves::napkins,0.5,4,2.2981719345439451e-07,No linking structure,direct,,,Qwen2-7B,11.0,27.0
mask,gloves,wallet,mask::gloves::wallet,0.0,3,0.0002009468233487783,No linking structure,direct,,,Qwen2-7B,27.0,7.0
mask,handkerchief,bandana,mask::handkerchief::bandana,1.0,3,0.00024146149725427007,No linking structure,direct,,,Qwen2-7B,0.5,2.0
mask,handkerchief,candy,mask::handkerchief::candy,0.0,6,3.5119284852753616e-06,No linking structure,direct,,,Qwen2-7B,27.0,22.0
mask,handkerchief,gloves,mask::handkerchief::gloves,0.4,5,0.00010104240827271411,No linking structure,direct,,,Qwen2-7B,15.0,12.0
mask,handkerchief,napkins,mask::handkerchief::napkins,0.3,20,2.2981719345439451e-07,No linking structure,direct,,,Qwen2-7B,17.0,27.0
mask,handkerchief,wallet,mask::handkerchief::wallet,0.0,5,0.0002009468233487783,No linking structure,direct,,,Qwen2-7B,27.0,7.0
mask,napkins,bandana,mask::napkins::bandana,1.0,5,0.00024146149725427007,No linking structure,direct,,,Qwen2-7B,0.5,2.0
mask,napkins,candy,mask::napkins::candy,0.2,5,3.5119284852753616e-06,No linking structure,direct,,,Qwen2-7B,20.0,22.0
mask,napkins,gloves,mask::napkins::gloves,0.2,5,0.00010104240827271411,No linking structure,direct,,,Qwen2-7B,20.0,12.0
mask,napkins,handkerchief,mask::napkins::handkerchief,0.6,5,3.666008901236262e-05,No linking structure,direct,,,Qwen2-7B,7.5,17.0
mask,napkins,wallet,mask::napkins::wallet,0.0,4,0.0002009468233487783,No linking structure,direct,,,Qwen2-7B,27.0,7.0
mask,wallet,bandana,mask::wallet::bandana,0.8,5,0.00024146149725427007,No linking structure,direct,,,Qwen2-7B,2.5,2.0
mask,wallet,candy,mask::wallet::candy,0.2,5,3.5119284852753616e-06,No linking structure,direct,,,Qwen2-7B,20.0,22.0
mask,wallet,gloves,mask::wallet::gloves,0.631578947368421,19,0.00010104240827271411,No linking structure,direct,,,Qwen2-7B,5.0,12.0
mask,wallet,handkerchief,mask::wallet::handkerchief,0.6,5,3.666008901236262e-05,No linking structure,direct,,,Qwen2-7B,7.5,17.0
mask,wallet,napkins,mask::wallet::napkins,0.5,6,2.2981719345439451e-07,No linking structure,direct,,,Qwen2-7B,11.0,27.0
meat,chicken,crab,meat::chicken::crab,0.7647058823529411,17,0.0004148536370918721,No linking structure,direct,,,Qwen2-7B,13.0,27.0
meat,chicken,mushrooms,meat::chicken::mushrooms,0.2,5,0.0015902965326022008,No linking structure,direct,,,Qwen2-7B,20.0,22.0
meat,chicken,rice,meat::chicken::rice,0.5,2,0.004601675596768143,No linking structure,direct,,,Qwen2-7B,16.5,12.0
meat,chicken,tofu,meat::chicken::tofu,0.0,5,0.01037003603678711,No linking structure,direct,,,Qwen2-7B,25.5,7.0
meat,chicken,turkey,meat::chicken::turkey,0.9523809523809523,21,0.0019182637831740735,No linking structure,direct,,,Qwen2-7B,10.0,17.0
meat,crab,chicken,meat::crab::chicken,1.0,5,0.08156665162209543,No linking structure,direct,,,Qwen2-7B,4.5,2.0
meat,crab,mushrooms,meat::crab::mushrooms,0.0,3,0.0015902965326022008,No linking structure,direct,,,Qwen2-7B,25.5,22.0
meat,crab,rice,meat::crab::rice,0.0,5,0.004601675596768143,No linking structure,direct,,,Qwen2-7B,25.5,12.0
meat,crab,tofu,meat::crab::tofu,0.6666666666666666,3,0.01037003603678711,No linking structure,direct,,,Qwen2-7B,14.0,7.0
meat,crab,turkey,meat::crab::turkey,1.0,5,0.0019182637831740735,No linking structure,direct,,,Qwen2-7B,4.5,17.0
meat,mushrooms,chicken,meat::mushrooms::chicken,1.0,6,0.08156665162209543,No linking structure,direct,,,Qwen2-7B,4.5,2.0
meat,mushrooms,crab,meat::mushrooms::crab,1.0,5,0.0004148536370918721,No linking structure,direct,,,Qwen2-7B,4.5,27.0
meat,mushrooms,rice,meat::mushrooms::rice,0.0,6,0.004601675596768143,No linking structure,direct,,,Qwen2-7B,25.5,12.0
meat,mushrooms,tofu,meat::mushrooms::tofu,0.5263157894736842,19,0.01037003603678711,No linking structure,direct,,,Qwen2-7B,15.0,7.0
meat,mushrooms,turkey,meat::mushrooms::turkey,1.0,6,0.0019182637831740735,No linking structure,direct,,,Qwen2-7B,4.5,17.0
meat,rice,chicken,meat::rice::chicken,1.0,2,0.08156665162209543,No linking structure,direct,,,Qwen2-7B,4.5,2.0
meat,rice,crab,meat::rice::crab,0.5,2,0.0004148536370918721,No linking structure,direct,,,Qwen2-7B,16.5,27.0
meat,rice,mushrooms,meat::rice::mushrooms,0.23529411764705882,17,0.0015902965326022008,No linking structure,direct,,,Qwen2-7B,19.0,22.0
meat,rice,tofu,meat::rice::tofu,0.3888888888888889,18,0.01037003603678711,No linking structure,direct,,,Qwen2-7B,18.0,7.0
meat,rice,turkey,meat::rice::turkey,1.0,5,0.0019182637831740735,No linking structure,direct,,,Qwen2-7B,4.5,17.0
meat,tofu,chicken,meat::tofu::chicken,1.0,4,0.08156665162209543,No linking structure,direct,,,Qwen2-7B,4.5,2.0
meat,tofu,crab,meat::tofu::crab,0.8,5,0.0004148536370918721,No linking structure,direct,,,Qwen2-7B,11.0,27.0
meat,tofu,mushrooms,meat::tofu::mushrooms,0.0,5,0.0015902965326022008,No linking structure,direct,,,Qwen2-7B,25.5,22.0
meat,tofu,rice,meat::tofu::rice,0.0,5,0.004601675596768143,No linking structure,direct,,,Qwen2-7B,25.5,12.0
meat,tofu,turkey,meat::tofu::turkey,1.0,5,0.0019182637831740735,No linking structure,direct,,,Qwen2-7B,4.5,17.0
meat,turkey,chicken,meat::turkey::chicken,1.0,4,0.08156665162209543,No linking structure,direct,,,Qwen2-7B,4.5,2.0
meat,turkey,crab,meat::turkey::crab,0.7692307692307693,13,0.0004148536370918721,No linking structure,direct,,,Qwen2-7B,12.0,27.0
meat,turkey,mushrooms,meat::turkey::mushrooms,0.0,4,0.0015902965326022008,No linking structure,direct,,,Qwen2-7B,25.5,22.0
meat,turkey,rice,meat::turkey::rice,0.0,5,0.004601675596768143,No linking structure,direct,,,Qwen2-7B,25.5,12.0
meat,turkey,tofu,meat::turkey::tofu,0.16666666666666666,6,0.01037003603678711,No linking structure,direct,,,Qwen2-7B,21.0,7.0
restaurant,cake,cocktails,restaurant::cake::cocktails,1.0,4,0.005229608175133813,No linking structure,direct,,,Qwen2-7B,3.5,2.0
restaurant,cake,salad,restaurant::cake::salad,0.6,5,1.2962902647225122e-05,No linking structure,direct,,,Qwen2-7B,13.0,22.0
restaurant,cake,soda,restaurant::cake::soda,0.8,5,0.0014075299456215563,No linking structure,direct,,,Qwen2-7B,9.0,12.0
restaurant,cake,soup,restaurant::cake::soup,0.3888888888888889,18,1.276193146944111e-05,No linking structure,direct,,,Qwen2-7B,19.0,27.0
restaurant,cake,vodka,restaurant::cake::vodka,1.0,6,0.0033764888120704044,No linking structure,direct,,,Qwen2-7B,3.5,7.0
restaurant,cocktails,cake,restaurant::cocktails::cake,0.6,5,0.00022977294726728316,No linking structure,direct,,,Qwen2-7B,13.0,17.0
restaurant,cocktails,salad,restaurant::cocktails::salad,0.0,4,1.2962902647225122e-05,No linking structure,direct,,,Qwen2-7B,25.5,22.0
restaurant,cocktails,soda,restaurant::cocktails::soda,0.42105263157894735,19,0.0014075299456215563,No linking structure,direct,,,Qwen2-7B,18.0,12.0
restaurant,cocktails,soup,restaurant::cocktails::soup,0.0,2,1.276193146944111e-05,No linking structure,direct,,,Qwen2-7B,25.5,27.0
restaurant,cocktails,vodka,restaurant::cocktails::vodka,0.5,14,0.0033764888120704044,No linking structure,direct,,,Qwen2-7B,16.5,7.0
restaurant,salad,cake,restaurant::salad::cake,0.55,20,0.00022977294726728316,No linking structure,direct,,,Qwen2-7B,15.0,17.0
restaurant,salad,cocktails,restaurant::salad::cocktails,0.75,4,0.005229608175133813,No linking structure,direct,,,Qwen2-7B,10.0,2.0
restaurant,salad,soda,restaurant::salad::soda,0.6,5,0.0014075299456215563,No linking structure,direct,,,Qwen2-7B,13.0,12.0
restaurant,salad,soup,restaurant::salad::soup,0.7,20,1.276193146944111e-05,No linking structure,direct,,,Qwen2-7B,11.0,27.0
restaurant,salad,vodka,restaurant::salad::vodka,1.0,5,0.0033764888120704044,No linking structure,direct,,,Qwen2-7B,3.5,7.0
restaurant,soda,cake,restaurant::soda::cake,0.0,3,0.00022977294726728316,No linking structure,direct,,,Qwen2-7B,25.5,17.0
restaurant,soda,cocktails,restaurant::soda::cocktails,1.0,3,0.005229608175133813,No linking structure,direct,,,Qwen2-7B,3.5,2.0
restaurant,soda,salad,restaurant::soda::salad,0.0,5,1.2962902647225122e-05,No linking structure,direct,,,Qwen2-7B,25.5,22.0
restaurant,soda,soup,restaurant::soda::soup,0.0,2,1.276193146944111e-05,No linking structure,direct,,,Qwen2-7B,25.5,27.0
restaurant,soda,vodka,restaurant::soda::vodka,1.0,5,0.0033764888120704044,No linking structure,direct,,,Qwen2-7B,3.5,7.0
restaurant,soup,cake,restaurant::soup::cake,0.3333333333333333,3,0.00022977294726728316,No linking structure,direct,,,Qwen2-7B,20.0,17.0
restaurant,soup,cocktails,restaurant::soup::cocktails,1.0,6,0.005229608175133813,No linking structure,direct,,,Qwen2-7B,3.5,2.0
restaurant,soup,salad,restaurant::soup::salad,0.5,6,1.2962902647225122e-05,No linking structure,direct,,,Qwen2-7B,16.5,22.0
restaurant,soup,soda,restaurant::soup::soda,0.8333333333333334,6,0.0014075299456215563,No linking structure,direct,,,Qwen2-7B,8.0,12.0
restaurant,soup,vodka,restaurant::soup::vodka,1.0,4,0.0033764888120704044,No linking structure,direct,,,Qwen2-7B,3.5,7.0
restaurant,vodka,cake,restaurant::vodka::cake,0.0,5,0.00022977294726728316,No linking structure,direct,,,Qwen2-7B,25.5,17.0
restaurant,vodka,cocktails,restaurant::vodka::cocktails,1.0,3,0.005229608175133813,No linking structure,direct,,,Qwen2-7B,3.5,2.0
restaurant,vodka,salad,restaurant::vodka::salad,0.0,2,1.2962902647225122e-05,No linking structure,direct,,,Qwen2-7B,25.5,22.0
restaurant,vodka,soda,restaurant::vodka::soda,0.3157894736842105,19,0.0014075299456215563,No linking structure,direct,,,Qwen2-7B,21.0,12.0
restaurant,vodka,soup,restaurant::vodka::soup,0.0,5,1.276193146944111e-05,No linking structure,direct,,,Qwen2-7B,25.5,27.0
