variant,boundary,analysis_dataset_id,analysis_unit_id,cv_group_id,human_rate,dataset_family,dataset,set_probability,ordering_probability,conjunction_probability,disjunction_probability,analysis_label,cv_fold,item_id,trigger,query,human_yes,human_total
top_k,50.0,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.006,0.552,0.006,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_k,75.0,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.012,0.552,0.012,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_k,100.0,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.02,0.552,0.02,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_p,0.25,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.0,0.552,0.0,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_p,0.5,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.0,0.552,0.0,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_p,0.6,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.0,0.552,0.0,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_p,0.7,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.002,0.552,0.002,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_p,0.8,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.008,0.552,0.008,0.552,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_p,0.9,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.19,0.552,0.176,0.566,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_p,0.95,novel_focus,mask::wallet::gloves,novel_focus::focus_alternative_study::mask,0.631578947368421,novel_focus,focus_alternative_study,0.74,0.552,0.502,0.79,Novel focus alternatives,9,mask::wallet::gloves,wallet,gloves,12.0,19.0
top_k,1.0,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.786,0.0,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_k,2.0,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.786,0.0,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_k,3.0,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.786,0.0,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_k,5.0,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.786,0.0,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_k,10.0,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.002,0.786,0.002,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_k,20.0,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.008,0.786,0.008,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_k,30.0,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.016,0.786,0.016,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_k,50.0,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.036,0.786,0.036,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_k,75.0,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.062,0.786,0.062,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_k,100.0,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.098,0.786,0.098,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_p,0.25,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.786,0.0,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_p,0.5,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.786,0.0,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_p,0.6,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.0,0.786,0.0,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_p,0.7,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.006,0.786,0.006,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_p,0.8,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.046,0.786,0.046,0.786,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_p,0.9,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.412,0.786,0.384,0.814,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_p,0.95,novel_focus,mask::wallet::handkerchief,novel_focus::focus_alternative_study::mask,0.6,novel_focus,focus_alternative_study,0.972,0.786,0.776,0.982,Novel focus alternatives,9,mask::wallet::handkerchief,wallet,handkerchief,3.0,5.0
top_k,1.0,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_k,2.0,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_k,3.0,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_k,5.0,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_k,10.0,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_k,20.0,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_k,30.0,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_k,50.0,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_k,75.0,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_k,100.0,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_p,0.25,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_p,0.5,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_p,0.6,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_p,0.7,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_p,0.8,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.012,0.0,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_p,0.9,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.004,0.012,0.004,0.012,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
top_p,0.95,novel_focus,mask::wallet::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.014,0.012,0.006,0.02,Novel focus alternatives,9,mask::wallet::napkins,wallet,napkins,3.0,6.0
