vocab_index_zero_based,candidate,vocabulary_source,vocabulary_path,source_line_one_based,saved_log_score,unnormalized_continuation_probability,normalized_sampling_probability,rank_one_based,descending_cumulative_probability
107540,handkerchief just,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9032,-21.012229919433594,7.490391085413013e-10,3.982379696790948e-08,29651,0.9996199068658546
101320,candy corn,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2812,-21.013887405395508,7.477986150682247e-10,3.9757844256430875e-08,29663,0.9996203843316276
106858,gloves over,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8350,-21.04189682006836,7.271438281489416e-10,3.86597012738958e-08,29888,0.9996291921516164
120360,wallet without,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21852,-21.070579528808594,7.065836439502272e-10,3.756658798806624e-08,30108,0.9996375762008937
101292,candy can,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2784,-21.076387405395508,7.024917873489164e-10,3.734903824379489e-08,30178,0.9996401989123254
106857,gloves out,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8349,-21.10439682006836,6.83088410707313e-10,3.631742838116448e-08,30421,0.9996491316120193
98925,bandana when,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,417,-21.10495376586914,6.827080734088691e-10,3.6297207173513456e-08,30424,0.9996492405191509
98930,bandana worn,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,422,-21.10495376586914,6.827080734088691e-10,3.6297207173513456e-08,30425,0.9996492768163581
98867,bandana draped,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,359,-21.13620376586914,6.617033541931916e-10,3.5180459511242404e-08,30704,0.999659233955392
107568,handkerchief of,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9060,-21.137229919433594,6.61024693202425e-10,3.5144377473337924e-08,30715,0.9996596207601431
101244,candy apple,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2736,-21.138887405395508,6.599299615547585e-10,3.5086174409740995e-08,30724,0.9996599367285489
106797,gloves hanging,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8289,-21.16689682006836,6.417021760749463e-10,3.4117066629058774e-08,30990,0.9996691181149694
120264,wallet now,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21756,-21.258079528808594,5.857784152647508e-10,3.114379531279298e-08,31737,0.9996934275107205
106719,gloves along,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8211,-21.26064682006836,5.842764802363536e-10,3.106394266565101e-08,31797,0.9996952926903466
98896,bandana off,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,388,-21.26120376586914,5.839511605053289e-10,3.1046646550174197e-08,31803,0.9996954790086643
107656,handkerchief up,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9148,-21.262229919433594,5.833522442830725e-10,3.101480426348454e-08,31815,0.9996958513444832
107671,handkerchief where,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9163,-21.262229919433594,5.833522442830725e-10,3.101480426348454e-08,31816,0.9996958823592875
107538,handkerchief it,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9030,-21.324729919433594,5.48008718501076e-10,2.9135712265720467e-08,32429,0.9997142971526506
98878,bandana head,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,370,-21.35495376586914,5.316935821799974e-10,2.8268293370037298e-08,32705,0.9997222084660866
120129,wallet along,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21621,-21.383079528808594,5.169476370720555e-10,2.748430289826844e-08,32937,0.9997286762007936
120209,wallet from,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21701,-21.383079528808594,5.169476370720555e-10,2.748430289826844e-08,32938,0.9997287036850966
98899,bandana out,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,391,-21.38620376586914,5.153350904066327e-10,2.739856941616744e-08,33004,0.9997305143748167
98928,bandana will,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,420,-21.38620376586914,5.153350904066327e-10,2.739856941616744e-08,33005,0.9997305417733862
107426,handkerchief attached,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8918,-21.387229919433594,5.148065486955838e-10,2.7370468696792616e-08,33012,0.9997307334262978
106810,gloves if,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8302,-21.41689682006836,4.997581572257927e-10,2.6570398206810268e-08,33295,0.9997383474062904
98921,bandana up,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,413,-21.41745376586914,4.994798965139798e-10,2.6555604055256607e-08,33303,0.9997385599071025
107664,handkerchief we,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9156,-21.418479919433594,4.989676163218241e-10,2.6528367904125832e-08,33309,0.9997387191534856
120353,wallet where,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21845,-21.445579528808594,4.856273630560488e-10,2.5819113164955644e-08,33528,0.9997444521418564
106818,gloves just,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8310,-21.44814682006836,4.843822151838924e-10,2.575291299531117e-08,33577,0.9997457148950584
107453,handkerchief by,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8945,-21.480979919433594,4.687366966936241e-10,2.4921095344257555e-08,33864,0.9997529826388883
107669,handkerchief when,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9161,-21.480979919433594,4.687366966936241e-10,2.4921095344257555e-08,33865,0.9997530075599836
120275,wallet out,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21767,-21.508079528808594,4.5620468851451456e-10,2.4254812177418718e-08,34102,0.9997588317594605
98843,bandana a,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,335,-21.51120376586914,4.547816210770059e-10,2.4179152645016794e-08,34144,0.9997598485530916
101295,candy canes,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2787,-21.549192428588867,4.3782911565356963e-10,2.32778470571216e-08,34459,0.999767316195728
101389,candy here,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2881,-21.576387405395508,4.2608280722344523e-10,2.2653336805641288e-08,34734,0.9997736316853784
101626,candy wrappers,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3118,-21.576387405395508,4.2608280722344523e-10,2.2653336805641288e-08,34735,0.9997736543387151
98879,bandana headband,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,371,-21.590930938720703,4.199309013754759e-10,2.2326261427785074e-08,34867,0.9997766195632808
98854,bandana because,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,346,-21.60495376586914,4.140833781558223e-10,2.201536901267725e-08,35001,0.9997795883763169
98895,bandana of,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,387,-21.60495376586914,4.140833781558223e-10,2.201536901267725e-08,35002,0.9997796103916858
120274,wallet or,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21766,-21.633079528808594,4.025992245586292e-10,2.1404796619343142e-08,35234,0.999784646718825
107545,handkerchief left,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9037,-21.637229919433594,4.0093174325440794e-10,2.1316142454093466e-08,35293,0.999785907033112
106847,gloves of,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8339,-21.66689682006836,3.892120441937696e-10,2.0693046929982887e-08,35557,0.9997914423450519
107567,handkerchief now,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9059,-21.668479919433594,3.8859637031870896e-10,2.0660313697339523e-08,35567,0.9997916491372911
120235,wallet instead,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21727,-21.695579528808594,3.782069706289522e-10,2.0107945551076674e-08,35777,0.9997959326404461
107624,handkerchief stuffed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9116,-21.699729919433594,3.7664051690976944e-10,2.0024662670168303e-08,35832,0.9997970359822312
101369,candy for,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2861,-21.701387405395508,3.760167576192397e-10,1.999149956418405e-08,35842,0.999797236034838
106771,gloves down,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8263,-21.72939682006836,3.65630878519963e-10,1.943931859543822e-08,36122,0.9998027493401361
106829,gloves lying,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8321,-21.72939682006836,3.65630878519963e-10,1.943931859543822e-08,36123,0.9998027687794547
120145,wallet back,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21637,-21.758079528808594,3.5529256865595025e-10,1.8889666717023546e-08,36391,0.9998079042484648
120325,wallet there,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21817,-21.758079528808594,3.5529256865595025e-10,1.8889666717023546e-08,36392,0.9998079231381315
120335,wallet too,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21827,-21.758079528808594,3.5529256865595025e-10,1.8889666717023546e-08,36393,0.9998079420277982
106738,gloves because,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8230,-21.76064682006836,3.54381599012331e-10,1.8841233638272725e-08,36441,0.9998088471667365
107576,handkerchief out,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9068,-21.762229919433594,3.5382102156985725e-10,1.8811429690789478e-08,36452,0.9998090541960889
106753,gloves can,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8245,-21.79189682006836,3.434784234496204e-10,1.826154982074757e-08,36704,0.9998137232719597
106830,gloves made,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8322,-21.85439682006836,3.226681177831518e-10,1.7155138448829353e-08,37245,0.9998232917493182
98880,bandana held,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,372,-21.85495376586914,3.224884591646071e-10,1.714558662667898e-08,37256,0.9998234803910349
107435,handkerchief because,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8927,-21.855979919433594,3.2215770621342357e-10,1.712800164583583e-08,37268,0.9998236860090756
107584,handkerchief pocket,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9076,-21.855979919433594,3.2215770621342357e-10,1.712800164583583e-08,37269,0.9998237031370772
101581,candy to,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3073,-21.951387405395508,2.928421452818345e-10,1.5569395515358187e-08,38143,0.9998380005846155
106910,gloves tucked,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8402,-21.97939682006836,2.847536145064329e-10,1.5139356544501804e-08,38395,0.9998418716278477
98890,bandana like,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,382,-21.97995376586914,2.8459506633204453e-10,1.5130927091040062e-08,38401,0.9998419624190963
106728,gloves around,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8220,-22.01064682006836,2.7599266681689997e-10,1.4673567511518094e-08,38678,0.9998460913046447
106872,gloves ready,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8364,-22.01064682006836,2.7599266681689997e-10,1.4673567511518094e-08,38679,0.9998461059782122
101464,candy necklace,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2956,-22.013887405395508,2.75099736620077e-10,1.4626093527237029e-08,38705,0.9998464868950788
113425,napkins that,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14917,-22.03873634338379,2.683480340541489e-10,1.4267129049805598e-08,38943,0.9998499242790586
106889,gloves still,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8381,-22.04189682006836,2.675012651506959e-10,1.4222109300495683e-08,38966,0.999850251917829
107444,handkerchief between,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8936,-22.043479919433594,2.67078119097135e-10,1.4199612100639727e-08,38981,0.9998504650639136
107594,handkerchief ready,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9086,-22.043479919433594,2.67078119097135e-10,1.4199612100639727e-08,38982,0.9998504792635258
120342,wallet under,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21834,-22.070579528808594,2.5993759607729095e-10,1.3819975395767627e-08,39281,0.9998546679232744
98885,bandana is,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,377,-22.07370376586914,2.591267566929647e-10,1.3776865893677837e-08,39309,0.999855054258988
98931,bandana would,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,423,-22.10495376586914,2.5115426452888676e-10,1.3352996291076198e-08,39621,0.9998592846790405
107488,handkerchief even,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8980,-22.105979919433594,2.5089667387150185e-10,1.3339301094225256e-08,39627,0.9998593647526675
120231,wallet if,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21723,-22.133079528808594,2.4418877327134e-10,1.2982665414544942e-08,39892,0.999862851688559
107522,handkerchief head,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9014,-22.137229919433594,2.431773947358322e-10,1.292889394520978e-08,39930,0.999863344044719
101372,candy from,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2864,-22.138887405395508,2.4277466546905595e-10,1.2907482234699278e-08,39944,0.9998635249446008
98888,bandana knotted,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,380,-22.162660598754883,2.370711998139563e-10,1.2604248857867378e-08,40190,0.9998666608198679
106853,gloves one,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8345,-22.16689682006836,2.360690379329497e-10,1.2550967405907005e-08,40229,0.9998671512661603
120244,wallet left,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21736,-22.195579528808594,2.2939412340349496e-10,1.2196085480560248e-08,40488,0.9998703555645193
98881,bandana hung,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,373,-22.19870376586914,2.286785601583334e-10,1.2158041478494044e-08,40525,0.9998708060489234
107438,handkerchief behind,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8930,-22.199729919433594,2.2844402119578975e-10,1.2145571859860124e-08,40537,0.9998709518515395
107596,handkerchief rolled,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9088,-22.199729919433594,2.2844402119578975e-10,1.2145571859860124e-08,40538,0.9998709639971114
107621,handkerchief still,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9113,-22.199729919433594,2.2844402119578975e-10,1.2145571859860124e-08,40539,0.9998709761426833
101253,candy at,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2745,-22.201387405395508,2.2806569206180284e-10,1.2125457419309375e-08,40560,0.9998712309542575
113240,napkins and,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14732,-22.22623634338379,2.2246833403735513e-10,1.1827865415126306e-08,40839,0.9998745730211315
106742,gloves behind,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8234,-22.22939682006836,2.217663379600229e-10,1.1790542732055205e-08,40862,0.9998748446984271
106846,gloves now,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8338,-22.22939682006836,2.217663379600229e-10,1.1790542732055205e-08,40863,0.9998748564889699
98844,bandana about,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,336,-22.22995376586914,2.2164286051765471e-10,1.1783977867098336e-08,40867,0.9998749036378527
98882,bandana i,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,374,-22.22995376586914,2.2164286051765471e-10,1.1783977867098336e-08,40868,0.9998749154218306
107531,handkerchief i,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9023,-22.230979919433594,2.214155375603778e-10,1.1771891898297091e-08,40878,0.9998750332159966
107569,handkerchief off,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9061,-22.230979919433594,2.214155375603778e-10,1.1771891898297091e-08,40879,0.9998750449878885
120223,wallet hidden,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21715,-22.258079528808594,2.154958360578896e-10,1.1457162015628064e-08,41177,0.99987850697796
120365,wallet you,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21857,-22.258079528808594,2.154958360578896e-10,1.1457162015628064e-08,41178,0.999878518435122
98862,bandana could,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,354,-22.29245376586914,2.0821419844963e-10,1.1070022740257055e-08,41504,0.9998821890796131
120241,wallet just,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21733,-22.320579528808594,2.0243960337469272e-10,1.0763007660251375e-08,41771,0.9998851020402166
120287,wallet ready,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21779,-22.320579528808594,2.0243960337469272e-10,1.0763007660251375e-08,41772,0.9998851128032243
